User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1000482,P00159442,M,26-35,14,A,2,1,5,5219
1000482,P00222842,M,26-35,14,A,2,1,8,6123
1000482,P00117742,M,26-35,14,A,2,1,8,4187
1000482,P00054942,M,26-35,14,A,2,1,5,6972
1000482,P00137542,M,26-35,14,A,2,1,1,11513
1000482,P00002442,M,26-35,14,A,2,1,8,6031
1000482,P00248542,M,26-35,14,A,2,1,8,4228
1000482,P00026742,M,26-35,14,A,2,1,8,7864
1000482,P00018642,M,26-35,14,A,2,1,8,3981
1000482,P00054042,M,26-35,14,A,2,1,18,3054
1000482,P00228642,M,26-35,14,A,2,1,5,5183
1000482,P0098442,M,26-35,14,A,2,1,7,20485
1000482,P00106642,M,26-35,14,A,2,1,7,20443
1000482,P00114442,M,26-35,14,A,2,1,5,8737
1000482,P00100842,M,26-35,14,A,2,1,5,6987
1000482,P00228042,M,26-35,14,A,2,1,5,5235
1000482,P00074242,M,26-35,14,A,2,1,5,6947
1000482,P00053742,M,26-35,14,A,2,1,5,5379
1000482,P0094742,M,26-35,14,A,2,1,2,9649
1000482,P00238442,M,26-35,14,A,2,1,6,12370
1000482,P00277542,M,26-35,14,A,2,1,1,4124
1000482,P00217342,M,26-35,14,A,2,1,1,15339
1000482,P00036442,M,26-35,14,A,2,1,16,16706
1000482,P00064142,M,26-35,14,A,2,1,16,16721
1000482,P00021942,M,26-35,14,A,2,1,8,6020
1000482,P00157142,M,26-35,14,A,2,1,11,4441
1000482,P00300042,M,26-35,14,A,2,1,16,12162
1000482,P00042342,M,26-35,14,A,2,1,8,4136
1000482,P00221242,M,26-35,14,A,2,1,1,8172
